user_id,device,group,converted
88198,Desktop,Control,0
88199,Desktop,Treatment,0
88200,Desktop,Treatment,0
88201,Desktop,Control,0
88202,Desktop,Control,1
88203,Desktop,Treatment,1
88204,Desktop,Control,0
88205,Mobile,Treatment,0
88206,Desktop,Treatment,0
88207,Desktop,Treatment,1
88208,Desktop,Treatment,0
88209,Desktop,Control,0
88210,Desktop,Treatment,0
88211,Mobile,Control,0
88212,Mobile,Control,0
88213,Desktop,Control,0
88214,Desktop,Control,0
88215,Desktop,Treatment,0
88216,Desktop,Control,0
88217,Desktop,Control,0
88218,Desktop,Control,0
88219,Desktop,Treatment,0
88220,Mobile,Control,0
88221,Mobile,Treatment,0
88222,Desktop,Treatment,0
88223,Mobile,Treatment,0
88224,Desktop,Control,1
88225,Desktop,Treatment,0
88226,Desktop,Treatment,0
88227,Desktop,Treatment,0
88228,Desktop,Control,0
88229,Mobile,Treatment,0
88230,Desktop,Control,0
88231,Desktop,Control,0
88232,Desktop,Control,0
88233,Mobile,Treatment,0
88234,Desktop,Control,0
88235,Desktop,Control,0
88236,Mobile,Control,0
88237,Mobile,Treatment,0
88238,Desktop,Control,0
88239,Desktop,Treatment,0
88240,Desktop,Control,0
88241,Mobile,Control,0
88242,Desktop,Control,0
88243,Mobile,Control,0
88244,Desktop,Treatment,0
88245,Mobile,Control,0
88246,Desktop,Control,0
88247,Desktop,Control,0
88248,Desktop,Control,0
88249,Desktop,Control,0
88250,Desktop,Control,0
88251,Desktop,Control,0
88252,Desktop,Treatment,0
88253,Mobile,Control,0
88254,Desktop,Control,0
88255,Desktop,Control,0
88256,Desktop,Treatment,0
88257,Mobile,Treatment,0
88258,Desktop,Treatment,0
88259,Desktop,Treatment,0
88260,Mobile,Treatment,0
88261,Desktop,Treatment,0
88262,Desktop,Control,1
88263,Desktop,Treatment,0
88264,Desktop,Treatment,0
88265,Desktop,Treatment,0
88266,Desktop,Treatment,0
88267,Desktop,Control,0
88268,Mobile,Treatment,0
88269,Desktop,Treatment,0
88270,Desktop,Treatment,0
88271,Desktop,Control,1
88272,Desktop,Control,0
88273,Desktop,Treatment,0
88274,Desktop,Control,0
88275,Desktop,Control,0
88276,Desktop,Control,1
88277,Desktop,Control,0
88278,Desktop,Treatment,0
88279,Desktop,Treatment,0
88280,Desktop,Treatment,0
88281,Mobile,Treatment,0
88282,Desktop,Treatment,1
88283,Desktop,Control,0
88284,Desktop,Treatment,0
88285,Desktop,Treatment,0
88286,Desktop,Treatment,0
88287,Mobile,Control,0
88288,Desktop,Treatment,0
88289,Desktop,Control,0
88290,Desktop,Control,0
88291,Desktop,Treatment,1
88292,Mobile,Control,0
88293,Desktop,Control,1
88294,Desktop,Control,0
88295,Desktop,Treatment,0
88296,Desktop,Control,0
88297,Desktop,Treatment,0
88298,Desktop,Treatment,0
88299,Desktop,Treatment,1
88300,Desktop,Treatment,0
88301,Desktop,Control,0
88302,Mobile,Control,0
88303,Desktop,Control,0
88304,Desktop,Control,0
88305,Desktop,Treatment,1
88306,Desktop,Treatment,1
88307,Desktop,Control,0
88308,Desktop,Treatment,0
88309,Mobile,Control,0
88310,Desktop,Treatment,0
88311,Desktop,Treatment,0
88312,Desktop,Control,0
88313,Desktop,Treatment,0
88314,Desktop,Treatment,0
88315,Mobile,Treatment,0
88316,Mobile,Control,1
88317,Desktop,Treatment,1
88318,Desktop,Control,0
88319,Desktop,Treatment,0
88320,Desktop,Treatment,1
88321,Mobile,Treatment,0
88322,Desktop,Treatment,0
88323,Mobile,Treatment,0
88324,Mobile,Treatment,0
88325,Desktop,Treatment,0
88326,Desktop,Control,0
88327,Desktop,Control,0
88328,Desktop,Treatment,1
88329,Desktop,Treatment,0
88330,Desktop,Control,0
88331,Desktop,Treatment,0
88332,Desktop,Treatment,1
88333,Desktop,Control,0
88334,Desktop,Control,0
88335,Desktop,Control,0
88336,Desktop,Control,0
88337,Mobile,Treatment,0
88338,Desktop,Control,0
88339,Desktop,Control,0
88340,Desktop,Treatment,0
88341,Mobile,Treatment,1
88342,Desktop,Control,0
88343,Desktop,Treatment,0
88344,Mobile,Control,0
88345,Desktop,Treatment,0
88346,Desktop,Control,0
88347,Mobile,Control,1
88348,Desktop,Treatment,1
88349,Desktop,Control,0
88350,Desktop,Treatment,0
88351,Desktop,Control,0
88352,Desktop,Treatment,0
88353,Desktop,Treatment,0
88354,Mobile,Treatment,0
88355,Desktop,Control,0
88356,Desktop,Control,0
88357,Desktop,Treatment,0
88358,Desktop,Treatment,0
88359,Desktop,Treatment,0
88360,Desktop,Treatment,0
88361,Mobile,Control,0
88362,Desktop,Control,0
88363,Mobile,Control,0
88364,Mobile,Treatment,0
88365,Desktop,Treatment,1
88366,Desktop,Control,0
88367,Desktop,Control,0
88368,Desktop,Control,0
88369,Desktop,Control,0
88370,Desktop,Treatment,0
88371,Desktop,Treatment,0
88372,Desktop,Control,0
88373,Desktop,Treatment,1
88374,Desktop,Treatment,0
88375,Mobile,Control,0
88376,Desktop,Treatment,0
88377,Desktop,Control,1
88378,Desktop,Treatment,0
88379,Desktop,Control,0
88380,Desktop,Treatment,1
88381,Desktop,Treatment,1
88382,Desktop,Control,0
88383,Desktop,Control,0
88384,Desktop,Treatment,0
88385,Desktop,Control,0
88386,Mobile,Treatment,0
88387,Mobile,Control,1
88388,Desktop,Control,1
88389,Mobile,Control,0
88390,Desktop,Control,0
88391,Desktop,Treatment,0
88392,Desktop,Control,0
88393,Mobile,Control,0
88394,Desktop,Control,0
88395,Desktop,Treatment,0
88396,Desktop,Treatment,0
88397,Desktop,Treatment,0
88398,Desktop,Treatment,0
88399,Desktop,Control,0
88400,Desktop,Control,0
88401,Desktop,Treatment,0
88402,Mobile,Control,0
88403,Mobile,Control,0
88404,Desktop,Treatment,1
88405,Desktop,Control,0
88406,Desktop,Control,0
88407,Desktop,Control,0
88408,Desktop,Control,0
88409,Desktop,Control,0
88410,Desktop,Treatment,0
88411,Desktop,Treatment,0
88412,Desktop,Control,0
88413,Desktop,Control,0
88414,Desktop,Control,0
88415,Desktop,Treatment,0
88416,Mobile,Treatment,0
88417,Desktop,Treatment,0
88418,Desktop,Control,0
88419,Desktop,Treatment,1
88420,Desktop,Control,0
88421,Desktop,Treatment,0
88422,Desktop,Control,0
88423,Desktop,Control,0
88424,Mobile,Treatment,0
88425,Mobile,Control,0
88426,Desktop,Control,0
88427,Desktop,Treatment,0
88428,Desktop,Control,0
88429,Desktop,Treatment,0
88430,Desktop,Treatment,0
88431,Desktop,Treatment,0
88432,Mobile,Control,0
88433,Desktop,Control,0
88434,Desktop,Control,0
88435,Desktop,Control,1
88436,Desktop,Treatment,0
88437,Desktop,Control,0
88438,Desktop,Treatment,0
88439,Mobile,Treatment,1
88440,Desktop,Control,1
88441,Mobile,Control,0
88442,Desktop,Control,0
88443,Desktop,Control,0
88444,Desktop,Treatment,0
88445,Desktop,Treatment,1
88446,Desktop,Control,0
88447,Desktop,Treatment,0
88448,Mobile,Treatment,0
88449,Desktop,Control,1
88450,Desktop,Treatment,0
88451,Desktop,Control,0
88452,Desktop,Control,0
88453,Desktop,Treatment,0
88454,Desktop,Treatment,0
88455,Desktop,Treatment,0
88456,Desktop,Treatment,0
88457,Mobile,Treatment,0
88458,Desktop,Treatment,0
88459,Desktop,Treatment,0
88460,Mobile,Treatment,0
88461,Desktop,Treatment,1
88462,Desktop,Control,0
88463,Desktop,Control,0
88464,Mobile,Treatment,0
88465,Desktop,Treatment,0
88466,Mobile,Control,1
88467,Mobile,Control,0
88468,Desktop,Treatment,0
88469,Mobile,Treatment,0
88470,Desktop,Control,0
88471,Mobile,Treatment,0
88472,Desktop,Treatment,0
88473,Desktop,Treatment,0
88474,Desktop,Treatment,0
88475,Desktop,Control,0
88476,Mobile,Treatment,0
88477,Desktop,Treatment,0
88478,Desktop,Treatment,1
88479,Desktop,Control,0
88480,Desktop,Treatment,0
88481,Mobile,Control,0
88482,Desktop,Treatment,1
88483,Mobile,Treatment,1
88484,Desktop,Treatment,0
88485,Desktop,Control,0
88486,Desktop,Control,0
88487,Desktop,Treatment,0
88488,Desktop,Treatment,0
88489,Desktop,Treatment,0
88490,Desktop,Control,0
88491,Desktop,Control,0
88492,Desktop,Treatment,0
88493,Mobile,Control,0
88494,Desktop,Control,0
88495,Desktop,Control,0
88496,Desktop,Control,1
88497,Desktop,Treatment,0
88498,Desktop,Control,0
88499,Desktop,Control,0
88500,Desktop,Control,0
88501,Desktop,Treatment,0
88502,Desktop,Control,0
88503,Desktop,Treatment,0
88504,Desktop,Control,0
88505,Mobile,Control,0
88506,Desktop,Control,0
88507,Desktop,Treatment,0
88508,Desktop,Treatment,0
88509,Desktop,Treatment,0
88510,Desktop,Treatment,0
88511,Desktop,Control,0
88512,Desktop,Treatment,0
88513,Desktop,Control,0
88514,Desktop,Treatment,1
88515,Mobile,Treatment,0
88516,Desktop,Control,0
88517,Desktop,Control,0
88518,Mobile,Treatment,0
88519,Desktop,Treatment,0
88520,Desktop,Control,0
88521,Desktop,Control,0
88522,Mobile,Treatment,0
88523,Desktop,Treatment,0
88524,Desktop,Control,0
88525,Desktop,Control,0
88526,Desktop,Control,0
88527,Desktop,Treatment,0
88528,Desktop,Treatment,0
88529,Desktop,Treatment,0
88530,Desktop,Control,0
88531,Desktop,Treatment,0
88532,Desktop,Treatment,0
88533,Desktop,Treatment,0
88534,Desktop,Treatment,0
88535,Mobile,Treatment,0
88536,Mobile,Treatment,0
88537,Desktop,Treatment,0
88538,Desktop,Treatment,1
88539,Mobile,Treatment,0
88540,Desktop,Control,1
88541,Desktop,Treatment,0
88542,Mobile,Treatment,0
88543,Desktop,Treatment,0
88544,Desktop,Treatment,0
88545,Desktop,Treatment,0
88546,Desktop,Treatment,0
88547,Mobile,Treatment,0
88548,Mobile,Treatment,0
88549,Desktop,Treatment,0
88550,Desktop,Control,0
88551,Desktop,Control,0
88552,Mobile,Treatment,0
88553,Desktop,Control,0
88554,Desktop,Control,0
88555,Desktop,Treatment,0
88556,Desktop,Control,0
88557,Mobile,Control,0
88558,Desktop,Control,1
88559,Desktop,Treatment,0
88560,Desktop,Treatment,0
88561,Desktop,Control,0
88562,Desktop,Treatment,0
88563,Mobile,Treatment,0
88564,Mobile,Treatment,0
88565,Desktop,Treatment,0
88566,Mobile,Treatment,0
88567,Desktop,Treatment,0
88568,Mobile,Treatment,0
88569,Desktop,Treatment,0
88570,Desktop,Treatment,0
88571,Desktop,Treatment,1
88572,Desktop,Treatment,0
88573,Desktop,Control,0
88574,Mobile,Treatment,0
88575,Desktop,Treatment,1
88576,Desktop,Control,1
88577,Desktop,Control,1
88578,Desktop,Control,0
88579,Desktop,Control,0
88580,Desktop,Treatment,0
88581,Mobile,Control,0
88582,Mobile,Control,0
88583,Desktop,Treatment,0
88584,Desktop,Control,0
88585,Desktop,Control,0
88586,Mobile,Control,0
88587,Mobile,Treatment,0
88588,Desktop,Treatment,0
88589,Desktop,Control,0
88590,Desktop,Control,0
88591,Desktop,Control,1
88592,Mobile,Control,0
88593,Desktop,Control,1
88594,Mobile,Control,0
88595,Desktop,Control,0
88596,Desktop,Control,0
88597,Mobile,Control,0
88598,Desktop,Treatment,0
88599,Desktop,Treatment,0
88600,Desktop,Control,0
88601,Desktop,Control,0
88602,Desktop,Control,0
88603,Desktop,Treatment,0
88604,Desktop,Control,0
88605,Mobile,Treatment,0
88606,Desktop,Treatment,1
88607,Mobile,Treatment,0
88608,Mobile,Control,0
88609,Desktop,Treatment,0
88610,Desktop,Control,0
88611,Mobile,Treatment,0
88612,Mobile,Treatment,0
88613,Desktop,Treatment,0
88614,Mobile,Treatment,0
88615,Desktop,Treatment,0
88616,Desktop,Control,0
88617,Mobile,Treatment,1
88618,Desktop,Control,0
88619,Desktop,Treatment,0
88620,Desktop,Control,0
88621,Desktop,Treatment,1
88622,Desktop,Control,0
88623,Desktop,Control,0
88624,Desktop,Control,0
88625,Desktop,Treatment,0
88626,Desktop,Control,1
88627,Desktop,Control,1
88628,Desktop,Control,1
88629,Desktop,Treatment,0
88630,Desktop,Treatment,0
88631,Desktop,Treatment,0
88632,Desktop,Treatment,0
88633,Desktop,Treatment,0
88634,Desktop,Control,0
88635,Desktop,Treatment,0
88636,Desktop,Control,0
88637,Desktop,Control,0
88638,Desktop,Treatment,0
88639,Desktop,Treatment,0
88640,Desktop,Control,0
88641,Desktop,Treatment,0
88642,Desktop,Treatment,0
88643,Desktop,Control,1
88644,Mobile,Treatment,0
88645,Desktop,Treatment,0
88646,Mobile,Treatment,0
88647,Desktop,Control,0
88648,Mobile,Treatment,0
88649,Desktop,Treatment,0
88650,Desktop,Control,0
88651,Desktop,Treatment,0
88652,Mobile,Treatment,0
88653,Desktop,Control,0
88654,Desktop,Control,0
88655,Desktop,Control,0
88656,Desktop,Control,0
88657,Mobile,Control,0
88658,Desktop,Control,0
88659,Desktop,Treatment,0
88660,Desktop,Treatment,0
88661,Desktop,Control,0
88662,Mobile,Treatment,0
88663,Desktop,Treatment,0
88664,Desktop,Control,0
88665,Desktop,Treatment,0
88666,Desktop,Treatment,0
88667,Desktop,Treatment,0
88668,Desktop,Control,0
88669,Mobile,Control,0
88670,Mobile,Control,0
88671,Desktop,Control,0
88672,Desktop,Control,0
88673,Mobile,Treatment,0
88674,Desktop,Treatment,0
88675,Desktop,Control,0
88676,Desktop,Treatment,0
88677,Desktop,Treatment,0
88678,Desktop,Treatment,0
88679,Desktop,Treatment,0
88680,Desktop,Treatment,0
88681,Desktop,Control,0
88682,Desktop,Treatment,0
88683,Desktop,Treatment,0
88684,Desktop,Control,0
88685,Desktop,Control,0
88686,Desktop,Treatment,0
88687,Desktop,Control,0
88688,Desktop,Control,0
88689,Desktop,Control,0
88690,Desktop,Treatment,0
88691,Desktop,Control,0
88692,Desktop,Control,1
88693,Mobile,Control,0
88694,Desktop,Treatment,0
88695,Desktop,Control,0
88696,Desktop,Control,0
88697,Mobile,Control,0
88698,Mobile,Control,0
88699,Desktop,Treatment,1
88700,Desktop,Treatment,0
88701,Desktop,Treatment,0
88702,Desktop,Treatment,0
88703,Mobile,Treatment,0
88704,Mobile,Treatment,0
88705,Desktop,Control,0
88706,Mobile,Treatment,0
88707,Desktop,Control,0
88708,Mobile,Control,0
88709,Desktop,Control,0
88710,Mobile,Treatment,0
88711,Desktop,Treatment,1
88712,Mobile,Control,0
88713,Mobile,Control,1
88714,Desktop,Treatment,0
88715,Desktop,Treatment,0
88716,Desktop,Treatment,0
88717,Desktop,Control,0
88718,Desktop,Control,0
88719,Desktop,Treatment,0
88720,Desktop,Control,0
88721,Desktop,Treatment,0
88722,Desktop,Treatment,0
88723,Desktop,Treatment,0
88724,Desktop,Control,1
88725,Desktop,Control,0
88726,Desktop,Treatment,1
88727,Desktop,Control,0
88728,Desktop,Control,0
88729,Desktop,Control,0
88730,Desktop,Control,0
88731,Desktop,Control,0
88732,Mobile,Treatment,0
88733,Desktop,Control,0
88734,Desktop,Treatment,0
88735,Desktop,Control,0
88736,Desktop,Control,0
88737,Desktop,Control,0
88738,Desktop,Treatment,0
88739,Desktop,Control,1
88740,Desktop,Control,0
88741,Mobile,Treatment,0
88742,Mobile,Treatment,0
88743,Desktop,Control,0
88744,Mobile,Control,0
88745,Desktop,Treatment,0
88746,Desktop,Treatment,0
88747,Mobile,Control,0
88748,Mobile,Control,0
88749,Mobile,Treatment,0
88750,Desktop,Control,0
88751,Desktop,Treatment,0
88752,Desktop,Control,0
88753,Desktop,Control,0
88754,Desktop,Treatment,1
88755,Desktop,Treatment,1
88756,Desktop,Treatment,0
88757,Desktop,Treatment,0
88758,Desktop,Control,0
88759,Desktop,Treatment,0
88760,Desktop,Treatment,1
88761,Mobile,Control,1
88762,Desktop,Treatment,0
88763,Desktop,Treatment,0
88764,Desktop,Control,1
88765,Mobile,Control,0
88766,Mobile,Control,0
88767,Mobile,Control,0
88768,Desktop,Control,1
88769,Desktop,Treatment,0
88770,Desktop,Treatment,0
88771,Mobile,Control,0
88772,Desktop,Treatment,0
88773,Desktop,Treatment,1
88774,Mobile,Control,0
88775,Desktop,Treatment,0
88776,Desktop,Treatment,0
88777,Desktop,Control,1
88778,Desktop,Treatment,1
88779,Mobile,Treatment,0
88780,Desktop,Control,0
88781,Desktop,Treatment,0
88782,Desktop,Control,0
88783,Desktop,Treatment,0
88784,Desktop,Treatment,0
88785,Desktop,Control,0
88786,Desktop,Control,0
88787,Desktop,Control,0
88788,Desktop,Treatment,0
88789,Mobile,Treatment,0
88790,Desktop,Treatment,0
88791,Desktop,Control,0
88792,Desktop,Treatment,0
88793,Desktop,Control,0
88794,Mobile,Control,0
88795,Desktop,Control,0
88796,Desktop,Control,0
88797,Desktop,Treatment,0
88798,Desktop,Treatment,0
88799,Desktop,Treatment,0
88800,Desktop,Treatment,0
88801,Desktop,Control,0
88802,Desktop,Treatment,0
88803,Desktop,Treatment,0
88804,Mobile,Control,1
88805,Desktop,Control,0
88806,Desktop,Control,0
88807,Desktop,Control,0
88808,Desktop,Treatment,0
88809,Desktop,Control,0
88810,Desktop,Treatment,0
88811,Mobile,Control,0
88812,Desktop,Control,0
88813,Desktop,Control,0
88814,Desktop,Control,0
88815,Desktop,Treatment,0
88816,Mobile,Control,0
88817,Desktop,Treatment,0
88818,Desktop,Control,0
88819,Desktop,Control,0
88820,Mobile,Treatment,0
88821,Desktop,Treatment,0
88822,Mobile,Control,0
88823,Desktop,Treatment,1
88824,Desktop,Control,1
88825,Desktop,Treatment,1
88826,Desktop,Treatment,1
88827,Desktop,Treatment,0
88828,Desktop,Treatment,0
88829,Desktop,Treatment,0
88830,Desktop,Control,0
88831,Desktop,Control,0
88832,Desktop,Control,0
88833,Desktop,Treatment,0
88834,Desktop,Treatment,0
88835,Mobile,Treatment,0
88836,Desktop,Treatment,0
88837,Desktop,Treatment,0
88838,Desktop,Control,0
88839,Desktop,Control,0
88840,Desktop,Control,0
88841,Desktop,Treatment,0
88842,Mobile,Control,0
88843,Desktop,Control,0
88844,Mobile,Treatment,0
88845,Desktop,Treatment,0
88846,Mobile,Treatment,0
88847,Desktop,Control,0
88848,Desktop,Control,0
88849,Desktop,Control,0
88850,Desktop,Control,0
88851,Desktop,Control,0
88852,Desktop,Treatment,1
88853,Desktop,Control,0
88854,Desktop,Treatment,1
88855,Desktop,Control,0
88856,Mobile,Treatment,0
88857,Desktop,Treatment,0
88858,Desktop,Control,0
88859,Mobile,Treatment,1
88860,Desktop,Control,0
88861,Desktop,Control,0
88862,Desktop,Control,0
88863,Desktop,Treatment,0
88864,Desktop,Control,0
88865,Desktop,Treatment,0
88866,Desktop,Treatment,1
88867,Desktop,Control,0
88868,Mobile,Treatment,0
88869,Desktop,Treatment,0
88870,Mobile,Treatment,0
88871,Desktop,Treatment,0
88872,Desktop,Control,0
88873,Desktop,Control,0
88874,Mobile,Control,0
88875,Desktop,Control,0
88876,Mobile,Treatment,0
88877,Desktop,Treatment,0
88878,Desktop,Treatment,1
88879,Desktop,Treatment,0
88880,Desktop,Treatment,0
88881,Desktop,Control,0
88882,Desktop,Treatment,0
88883,Desktop,Treatment,1
88884,Desktop,Control,0
88885,Desktop,Treatment,0
88886,Mobile,Treatment,0
88887,Desktop,Control,0
88888,Desktop,Treatment,0
88889,Desktop,Treatment,0
88890,Desktop,Treatment,0
88891,Desktop,Treatment,0
88892,Desktop,Treatment,0
88893,Desktop,Control,0
88894,Desktop,Treatment,0
88895,Desktop,Control,0
88896,Desktop,Treatment,0
88897,Desktop,Treatment,0
88898,Desktop,Control,0
88899,Desktop,Treatment,1
88900,Desktop,Control,0
88901,Desktop,Treatment,0
88902,Mobile,Treatment,0
88903,Desktop,Treatment,0
88904,Desktop,Treatment,0
88905,Desktop,Treatment,0
88906,Desktop,Control,0
88907,Desktop,Control,0
88908,Desktop,Treatment,0
88909,Desktop,Control,0
88910,Desktop,Treatment,1
88911,Desktop,Treatment,0
88912,Desktop,Treatment,0
88913,Desktop,Treatment,0
88914,Desktop,Treatment,0
88915,Desktop,Control,0
88916,Mobile,Control,0
88917,Desktop,Treatment,1
88918,Mobile,Treatment,0
88919,Desktop,Treatment,0
88920,Desktop,Control,0
88921,Desktop,Treatment,0
88922,Desktop,Control,0
88923,Desktop,Control,0
88924,Desktop,Treatment,1
88925,Mobile,Treatment,0
88926,Mobile,Control,0
88927,Desktop,Treatment,0
88928,Desktop,Control,0
88929,Mobile,Control,0
88930,Desktop,Treatment,0
88931,Mobile,Control,0
88932,Desktop,Control,0
88933,Mobile,Treatment,1
88934,Desktop,Control,1
88935,Desktop,Treatment,1
88936,Desktop,Treatment,0
88937,Desktop,Treatment,0
88938,Desktop,Treatment,0
88939,Desktop,Treatment,0
88940,Mobile,Control,0
88941,Desktop,Control,0
88942,Mobile,Treatment,0
88943,Desktop,Control,0
88944,Desktop,Treatment,0
88945,Desktop,Treatment,0
88946,Desktop,Treatment,0
88947,Desktop,Treatment,0
88948,Desktop,Control,0
88949,Mobile,Treatment,0
88950,Desktop,Control,0
88951,Desktop,Control,0
88952,Desktop,Control,0
88953,Desktop,Control,0
88954,Mobile,Treatment,0
88955,Desktop,Treatment,0
88956,Desktop,Control,0
88957,Mobile,Control,0
88958,Desktop,Treatment,0
88959,Desktop,Control,0
88960,Desktop,Treatment,0
88961,Desktop,Control,0
88962,Mobile,Control,0
88963,Desktop,Control,0
88964,Desktop,Treatment,0
88965,Mobile,Treatment,0
88966,Desktop,Treatment,0
88967,Mobile,Treatment,0
88968,Mobile,Treatment,0
88969,Desktop,Treatment,0
88970,Desktop,Treatment,0
88971,Desktop,Treatment,0
88972,Desktop,Control,0
88973,Desktop,Control,0
88974,Desktop,Treatment,1
88975,Desktop,Treatment,1
88976,Desktop,Control,0
88977,Desktop,Control,0
88978,Desktop,Treatment,0
88979,Mobile,Treatment,0
88980,Mobile,Control,0
88981,Mobile,Treatment,0
88982,Desktop,Control,0
88983,Desktop,Treatment,0
88984,Desktop,Treatment,0
88985,Desktop,Treatment,0
88986,Desktop,Control,0
88987,Desktop,Control,0
88988,Desktop,Treatment,0
88989,Desktop,Control,0
88990,Desktop,Treatment,0
88991,Mobile,Treatment,0
88992,Desktop,Control,0
88993,Desktop,Control,0
88994,Desktop,Treatment,0
88995,Desktop,Treatment,0
88996,Desktop,Control,1
88997,Desktop,Treatment,0
88998,Desktop,Control,0
88999,Desktop,Control,1
89000,Mobile,Treatment,0
89001,Desktop,Treatment,0
89002,Mobile,Treatment,0
89003,Desktop,Control,0
89004,Desktop,Control,0
89005,Desktop,Control,1
89006,Desktop,Treatment,0
89007,Mobile,Control,0
89008,Desktop,Treatment,0
89009,Mobile,Control,0
89010,Mobile,Control,0
89011,Desktop,Control,0
89012,Desktop,Treatment,1
89013,Desktop,Control,0
89014,Mobile,Treatment,0
89015,Mobile,Control,0
89016,Desktop,Treatment,0
89017,Desktop,Treatment,0
89018,Desktop,Treatment,0
89019,Mobile,Control,0
89020,Mobile,Control,0
89021,Desktop,Treatment,0
89022,Mobile,Treatment,0
89023,Mobile,Treatment,0
89024,Desktop,Control,0
89025,Desktop,Control,0
89026,Mobile,Control,0
89027,Mobile,Control,1
89028,Desktop,Control,0
89029,Desktop,Treatment,0
89030,Desktop,Control,1
89031,Desktop,Control,0
89032,Mobile,Control,0
89033,Desktop,Control,0
89034,Mobile,Treatment,0
89035,Desktop,Treatment,0
89036,Desktop,Control,0
89037,Desktop,Treatment,0
89038,Desktop,Control,0
89039,Mobile,Treatment,0
89040,Desktop,Control,1
89041,Desktop,Treatment,0
89042,Desktop,Control,0
89043,Desktop,Treatment,0
89044,Desktop,Control,0
89045,Desktop,Treatment,0
89046,Mobile,Treatment,0
89047,Desktop,Control,0
89048,Desktop,Treatment,1
89049,Desktop,Control,0
89050,Desktop,Control,0
89051,Desktop,Control,0
89052,Mobile,Control,0
89053,Desktop,Control,0
89054,Desktop,Treatment,0
89055,Desktop,Control,0
89056,Desktop,Treatment,0
89057,Desktop,Treatment,1
89058,Desktop,Treatment,1
89059,Desktop,Treatment,0
89060,Desktop,Control,1
89061,Desktop,Treatment,1
89062,Desktop,Treatment,0
89063,Desktop,Treatment,1
89064,Desktop,Treatment,0
89065,Mobile,Control,0
89066,Desktop,Treatment,0
89067,Desktop,Treatment,0
89068,Desktop,Treatment,0
89069,Mobile,Control,0
89070,Mobile,Control,0
89071,Desktop,Treatment,0
89072,Desktop,Treatment,0
89073,Desktop,Control,0
89074,Desktop,Treatment,0
89075,Desktop,Control,0
89076,Mobile,Treatment,0
89077,Desktop,Treatment,0
89078,Desktop,Treatment,0
89079,Desktop,Treatment,0
89080,Mobile,Treatment,0
89081,Desktop,Treatment,0
89082,Mobile,Treatment,0
89083,Desktop,Treatment,0
89084,Desktop,Control,1
89085,Desktop,Treatment,0
89086,Desktop,Treatment,0
89087,Desktop,Treatment,0
89088,Desktop,Treatment,0
89089,Desktop,Control,0
89090,Desktop,Treatment,0
89091,Desktop,Treatment,0
89092,Mobile,Control,0
89093,Desktop,Control,0
89094,Desktop,Treatment,1
89095,Desktop,Treatment,0
89096,Desktop,Treatment,0
89097,Desktop,Control,0
89098,Desktop,Control,0
89099,Desktop,Treatment,0
89100,Mobile,Treatment,0
89101,Desktop,Treatment,1
89102,Mobile,Treatment,0
89103,Desktop,Control,0
89104,Desktop,Treatment,0
89105,Desktop,Treatment,0
89106,Mobile,Treatment,1
89107,Desktop,Treatment,0
89108,Desktop,Treatment,0
89109,Desktop,Treatment,0
89110,Desktop,Treatment,0
89111,Desktop,Control,0
89112,Desktop,Treatment,0
89113,Mobile,Treatment,0
89114,Mobile,Treatment,0
89115,Desktop,Control,0
89116,Desktop,Control,0
89117,Desktop,Treatment,1
89118,Desktop,Treatment,1
89119,Desktop,Control,0
89120,Desktop,Control,0
89121,Desktop,Control,1
89122,Desktop,Treatment,0
89123,Mobile,Control,0
89124,Desktop,Treatment,1
89125,Desktop,Control,0
89126,Desktop,Treatment,1
89127,Desktop,Control,0
89128,Desktop,Treatment,0
89129,Desktop,Control,0
89130,Desktop,Control,0
89131,Mobile,Treatment,0
89132,Desktop,Control,0
89133,Mobile,Treatment,0
89134,Desktop,Treatment,1
89135,Desktop,Treatment,1
89136,Desktop,Treatment,0
89137,Mobile,Control,0
89138,Desktop,Treatment,0
89139,Desktop,Control,0
89140,Mobile,Control,0
89141,Desktop,Control,0
89142,Desktop,Control,0
89143,Desktop,Control,0
89144,Desktop,Treatment,0
89145,Desktop,Control,0
89146,Desktop,Control,0
89147,Desktop,Treatment,0
89148,Desktop,Control,0
89149,Desktop,Treatment,0
89150,Desktop,Treatment,0
89151,Desktop,Control,0
89152,Desktop,Control,0
89153,Mobile,Treatment,0
89154,Desktop,Control,0
89155,Desktop,Control,1
89156,Desktop,Control,0
89157,Desktop,Treatment,0
89158,Desktop,Control,0
89159,Desktop,Treatment,0
89160,Desktop,Control,0
89161,Desktop,Treatment,1
89162,Desktop,Treatment,0
89163,Desktop,Treatment,0
89164,Desktop,Treatment,0
89165,Desktop,Control,0
89166,Desktop,Treatment,0
89167,Mobile,Control,0
89168,Desktop,Control,0
89169,Mobile,Control,0
89170,Mobile,Control,0
89171,Desktop,Control,0
89172,Desktop,Treatment,1
89173,Mobile,Control,0
89174,Mobile,Control,0
89175,Mobile,Control,0
89176,Mobile,Control,0
89177,Desktop,Treatment,0
89178,Desktop,Control,0
89179,Desktop,Control,0
89180,Desktop,Control,0
89181,Mobile,Control,0
89182,Desktop,Treatment,0
89183,Desktop,Treatment,0
89184,Mobile,Control,0
89185,Desktop,Control,0
89186,Desktop,Control,1
89187,Desktop,Treatment,0
89188,Desktop,Treatment,0
89189,Desktop,Control,0
89190,Desktop,Control,0
89191,Desktop,Treatment,0
89192,Desktop,Treatment,0
